cnt,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10,rolling_std_5,rolling_std_6,rolling_std_7,rolling_std_8,rolling_std_9,rolling_std_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_diff_1,lag_diff_2,lag_diff_3,lag_diff_4,lag_diff_5,lag_diff_6,lag_diff_7,lag_diff_8,lag_diff_9,lag_diff_10,day_of_week,month,Y
1,5.2,4.833333333333333,4.857142857142857,4.375,4.222222222222222,3.9,9.391485505498947,8.447879418330398,7.712080813645131,7.26906360642726,6.815016100087405,6.50555318341377,1.0,22.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,-21.0,0.0,0.0,-2.0,-4.0,0.0,-2.0,0.0,1.0,6,3,1.0
0,5.0,4.333333333333333,4.142857142857143,4.25,3.888888888888889,3.8,9.513148795220056,8.664102184684245,7.925245977856257,7.343607521414185,6.954215348342129,6.5625198412400625,1.0,1.0,22.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,-1.0,-1.0,-22.0,-1.0,-1.0,-3.0,-5.0,-1.0,-3.0,-1.0,0,3,1.0
1,5.0,4.333333333333333,3.857142857142857,3.75,3.888888888888889,3.6,9.513148795220056,8.664102184684245,8.008923594520063,7.4210126378701275,6.954215348342129,6.619835513230299,0.0,1.0,1.0,22.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,-21.0,0.0,0.0,-2.0,-4.0,0.0,-2.0,1,3,0.0
3,1.2,4.666666666666667,4.142857142857143,3.75,3.6666666666666665,3.8,1.0954451150087807,8.547904226572168,7.925245977856257,7.4210126378701275,6.946221994725344,6.5625198412400625,1.0,0.0,1.0,1.0,22.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,-19.0,2.0,2.0,0.0,-2.0,2.0,2,3,1.0
2,1.4,1.3333333333333333,4.285714285714286,3.875,3.5555555555555554,3.5,1.1401754250976524,1.0327955589805196,7.867957924694619,7.376361859732334,6.966188181335896,6.570134448142558,3.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,3.0,5.0,-1.0,1.0,2.0,1.0,1.0,-20.0,1.0,1.0,-1.0,-3.0,3,3,3.0
2,1.6,1.5,1.4285714285714286,4.0,3.6666666666666665,3.4,1.1401754250976572,1.0488088481621616,0.9759000729502573,7.329003050503204,6.928203230275952,6.586180818788733,2.0,3.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,-20.0,1.0,1.0,-1.0,4,3,2.0
2,2.0,1.6666666666666667,1.5714285714285714,1.5,3.7777777777777777,3.5,0.707106781184176,1.0327955589805415,0.9759000729502467,0.9258200997723239,6.88799277325772,6.553201083779384,2.0,2.0,3.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,1.0,-20.0,1.0,1.0,5,3,2.0
1,2.0,1.8333333333333333,1.5714285714285714,1.5,1.4444444444444444,3.5,0.707106781184176,0.7527726526979788,0.9759000729502467,0.9258200997723239,0.8819171036917849,6.553201083779384,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,22.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,0.0,-21.0,0.0,6,3,2.0
6,2.6,2.6666666666666665,2.4285714285714284,2.125,2.0,1.9,1.9493588689609413,1.7511900715370858,1.7182493859693861,1.8077215335489922,1.7320508075706904,1.6633299933175207,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,22.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,-16.0,0,3,1.0
3,2.8,2.6666666666666665,2.7142857142857144,2.5,2.2222222222222223,2.1,1.9235384061662746,1.7511900715370858,1.6035674514755374,1.6035674514744143,1.7159383568329916,1.6633299933175152,6.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,-3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,1,3,6.0
0,2.4,2.3333333333333335,2.2857142857142856,2.375,2.2222222222222223,2.0,2.302172886643544,2.0655911179732596,1.8898223650469936,1.7677669529662492,1.7159383568329916,1.7638342073772406,3.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,-3.0,-6.0,-1.0,-2.0,-2.0,-2.0,-3.0,-1.0,0.0,-1.0,2,3,3.0
1,2.2,2.1666666666666665,2.142857142857143,2.125,2.2222222222222223,2.1,2.3874672772619645,2.1369760566393805,1.951800145897902,1.8077215335489922,1.7159383568329916,1.6633299933175152,0.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,-2.0,-5.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,1.0,3,3,0.0
5,3.0,2.6666666666666665,2.5714285714285716,2.5,2.4444444444444446,2.5,2.5495097567957457,2.422120283274566,2.225394561057466,2.0701966780269605,1.9436506316167061,1.8408935028653426,1.0,0.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,2.0,-1.0,4.0,3.0,3.0,3.0,2.0,4.0,4,3,1.0
3,2.4,3.0,2.7142857142857144,2.625,2.5555555555555554,2.5,1.9493588689609385,2.2803508501946457,2.2146697055690003,2.065879266282693,1.943650631616704,1.8408935028653426,5.0,1.0,0.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,-2.0,2.0,3.0,0.0,-3.0,2.0,1.0,1.0,1.0,0.0,5,3,5.0
0,1.8,2.0,2.5714285714285716,2.375,2.3333333333333335,2.3,2.1679483388671037,1.9999999999958267,2.370453040887083,2.2638462845342606,2.1213203435611163,2.002775851440713,3.0,5.0,1.0,0.0,3.0,6.0,1.0,2.0,2.0,2.0,-3.0,-5.0,-1.0,0.0,-3.0,-6.0,-1.0,-2.0,-2.0,-2.0,6,3,3.0
4,2.6,2.1666666666666665,2.2857142857142856,2.75,2.5555555555555554,2.5,2.0736441353319717,2.1369760566393805,1.9760470401195276,2.2519832529191124,2.185812841435426,2.068278940999187,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,2.0,2.0,4.0,1.0,-1.0,3.0,4.0,1.0,-2.0,3.0,2.0,2.0,0,4,0.0
0,2.4,2.1666666666666665,1.8571428571428572,2.0,2.4444444444444446,2.3,2.302172886643544,2.1369760566393805,2.115700942050596,1.9999999999998943,2.2973414586830625,2.213594362118534,4.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,2.0,-4.0,0.0,-3.0,-5.0,-1.0,0.0,-3.0,-6.0,-1.0,-2.0,1,4,4.0
2,1.8,2.3333333333333335,2.142857142857143,1.875,2.0,2.4,1.7888543819988911,2.065591117973259,1.951800145897902,1.9594095320492069,1.8708286933886493,2.1705094128139737,0.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,2.0,-2.0,2.0,-1.0,-3.0,1.0,2.0,-1.0,-4.0,1.0,2,4,0.0
1,1.4,1.6666666666666667,2.142857142857143,2.0,1.7777777777777777,1.9,1.6733200530671388,1.6329931618503268,1.951800145897902,1.851640199544989,1.855921454278371,1.791957340762918,2.0,0.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,-1.0,1.0,-3.0,1.0,-2.0,-4.0,0.0,1.0,-2.0,-5.0,3,4,2.0
1,1.6,1.3333333333333333,1.5714285714285714,2.0,1.8888888888888888,1.7,1.516575088809197,1.5055453054125878,1.5118578920380152,1.851640199544989,1.7638342073781768,1.7669811040939962,1.0,2.0,0.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,-1.0,1.0,-3.0,1.0,-2.0,-4.0,0.0,1.0,-2.0,4,4,1.0
0,0.8,1.3333333333333333,1.1428571428571428,1.375,1.7777777777777777,1.7,0.8366600265320305,1.5055453054125878,1.463850109423964,1.5059406173075756,1.855921454278371,1.7669811040939962,1.0,1.0,2.0,0.0,4.0,0.0,3.0,5.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-4.0,0.0,-3.0,-5.0,-1.0,0.0,5,4,1.0
0,0.8,0.6666666666666666,1.1428571428571428,1.0,1.2222222222222223,1.6,0.8366600265320305,0.8164965809173923,1.463850109423964,1.4142135623729464,1.4813657362214068,1.8378731669461856,0.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,5.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-4.0,0.0,-3.0,-5.0,-1.0,6,4,0.0
2,0.8,1.0,0.8571428571428571,1.25,1.1111111111111112,1.3,0.8366600265320305,0.8944271909905078,0.8997354108443547,1.3887301496586757,1.364225461981071,1.4181364924132527,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,-2.0,2.0,-1.0,-3.0,0,4,0.0
1,0.8,0.8333333333333334,1.0,0.875,1.2222222222222223,1.1,0.8366600265320305,0.7527726526978875,0.8164965809298259,0.8345229603960284,1.3017082793202133,1.2866839377091122,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-3.0,1.0,-2.0,1,4,2.0
0,0.6,0.6666666666666666,0.7142857142857143,0.875,0.7777777777777778,1.1,0.8944271909979966,0.8164965809173923,0.7559289460207506,0.8345229603960284,0.8333333333371634,1.2866839377091122,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-4.0,0.0,2,4,1.0
3,1.2,1.0,1.0,1.0,1.1111111111111112,1.0,1.3038404810392261,1.2649110640606993,1.1547005383807363,1.0690449676495009,1.0540925533924743,1.0540925533909207,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,-1.0,3,4,0.0
3,1.8,1.5,1.2857142857142858,1.25,1.2222222222222223,1.3,1.3038404810392392,1.378404875202942,1.3801311186859353,1.2817398889231473,1.2018504251573032,1.159501808729722,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,4,4,3.0
1,1.6,1.6666666666666667,1.4285714285714286,1.25,1.2222222222222223,1.2,1.3416407864986155,1.2110601416320856,1.2724180205620261,1.2817398889231473,1.2018504251573032,1.1352924243964417,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,5,4,3.0
3,2.0,1.8333333333333333,1.8571428571428572,1.625,1.4444444444444444,1.4,1.4142135623719092,1.3291601358188374,1.2149857925892709,1.3024701806291574,1.333333333335706,1.2649110640685546,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,6,4,1.0
4,2.8,2.3333333333333335,2.142857142857143,2.125,1.8888888888888888,1.7,1.0954451150088222,1.5055453054126329,1.4638501094239134,1.3562026818603816,1.4529663145157223,1.4944341180983352,3.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,0,4,3.0
1,2.4,2.5,2.142857142857143,2.0,2.0,1.8,1.3416407864986324,1.2247448713848013,1.4638501094239134,1.4142135623729457,1.322875655534669,1.3984117975612769,4.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,-3.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,-1.0,1.0,1.0,1,4,4.0
0,1.8,2.0,2.142857142857143,1.875,1.7777777777777777,1.8,1.6431676725144744,1.5491933384775787,1.4638501094239134,1.552647508520161,1.4813657362213908,1.3984117975612769,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,-1.0,-4.0,-3.0,-1.0,-3.0,-3.0,0.0,-1.0,-2.0,0.0,2,4,1.0
8,3.2,2.8333333333333335,2.857142857142857,2.875,2.5555555555555554,2.4,3.11448230047896,2.926886855799193,2.672612419124834,2.4748737341528306,2.5055493963967286,2.4129281427811256,0.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,8.0,7.0,4.0,5.0,7.0,5.0,5.0,8.0,7.0,6.0,3,4,0.0
3,3.2,3.1666666666666665,2.857142857142857,2.875,2.888888888888889,2.6,3.11448230047896,2.786873995474164,2.672612419124834,2.4748737341528306,2.3154073315763077,2.366431913240466,8.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,-5.0,3.0,2.0,-1.0,0.0,2.0,0.0,0.0,3.0,2.0,4,4,8.0
0,2.4,2.6666666666666665,2.7142857142857144,2.5,2.5555555555555554,2.6,3.3615472627938265,3.0767948691211227,2.8115408417387577,2.6726124191241647,2.5055493963967286,2.366431913240466,3.0,8.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,-3.0,-8.0,0.0,-1.0,-4.0,-3.0,-1.0,-3.0,-3.0,0.0,5,4,3.0
7,3.6,3.1666666666666665,3.2857142857142856,3.25,3.0,3.0,3.781534080237376,3.5449494589697794,3.2513733362122017,3.01188123461536,2.9154759474237126,2.7487370837456333,0.0,3.0,8.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,7.0,4.0,-1.0,7.0,6.0,3.0,4.0,6.0,4.0,4.0,6,4,0.0
1,3.8,3.1666666666666665,2.857142857142857,3.0,3.0,2.8,3.5637059362406363,3.5449494589697794,3.3380918415855936,3.11677488989585,2.9154759474237126,2.8205594401746734,7.0,0.0,3.0,8.0,0.0,1.0,4.0,3.0,1.0,3.0,-6.0,1.0,-2.0,-7.0,1.0,0.0,-3.0,-2.0,0.0,-2.0,0,4,7.0
1,2.4,3.3333333333333335,2.857142857142857,2.625,2.7777777777777777,2.8,2.792848008753192,3.3862466931176405,3.3380918415855936,3.1594529363708572,2.990726407488766,2.8205594401746734,1.0,7.0,0.0,3.0,8.0,0.0,1.0,4.0,3.0,1.0,0.0,-6.0,1.0,-2.0,-7.0,1.0,0.0,-3.0,-2.0,0.0,1,4,1.0
1,2.0,2.1666666666666665,3.0,2.625,2.4444444444444446,2.6,2.8284271247455974,2.5625508125010903,3.2145502536648056,3.1594529363708572,3.0046260628876964,2.875181153713553,1.0,1.0,7.0,0.0,3.0,8.0,0.0,1.0,4.0,3.0,0.0,0.0,-6.0,1.0,-2.0,-7.0,1.0,0.0,-3.0,-2.0,2,4,1.0
0,2.0,1.6666666666666667,1.8571428571428572,2.625,2.3333333333333335,2.2,2.8284271247455974,2.6583202716471033,2.478478796128877,3.1594529363708572,3.0822070014855023,2.9363620727398705,1.0,1.0,1.0,7.0,0.0,3.0,8.0,0.0,1.0,4.0,-1.0,-1.0,-1.0,-7.0,0.0,-3.0,-8.0,0.0,-1.0,-4.0,3,4,1.0
1,0.8,1.8333333333333333,1.5714285714285714,1.75,2.4444444444444446,2.2,0.44721359549613204,2.5625508125010814,2.4397501823720185,2.314550249431287,3.0046260628876964,2.9363620727398705,0.0,1.0,1.0,1.0,7.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,-6.0,1.0,-2.0,-7.0,1.0,0.0,4,4,0.0
12,3.0,2.6666666666666665,3.2857142857142856,2.875,2.888888888888889,3.4,5.049752469180713,4.589843860813793,4.49867705421253,4.323936698360436,4.0448870331713,4.141926551202762,1.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,8.0,0.0,11.0,12.0,11.0,11.0,11.0,5.0,12.0,9.0,4.0,12.0,5,4,1.0
1,3.0,2.6666666666666665,2.4285714285714284,3.0,2.6666666666666665,2.7,5.049752469180713,4.589843860813793,4.237025012008328,4.242640687119234,4.0926763859369855,3.860051813124135,12.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,8.0,-11.0,0.0,1.0,0.0,0.0,0.0,-6.0,1.0,-2.0,-7.0,6,4,12.0
0,2.8,2.5,2.2857142857142856,2.125,2.6666666666666665,2.4,5.167204273105205,4.6797435827172595,4.309458036857049,4.015594601052199,4.0926763859369855,3.949683531626673,1.0,12.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,-1.0,-12.0,-1.0,0.0,-1.0,-1.0,-1.0,-7.0,0.0,-3.0,0,4,1.0
1,3.0,2.5,2.2857142857142856,2.125,2.0,2.5,5.049752469180713,4.6797435827172595,4.309458036857049,4.015594601052199,3.7749172176362067,3.894440481849685,0.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,-11.0,0.0,1.0,0.0,0.0,0.0,-6.0,1.0,1,4,0.0
8,4.4,3.8333333333333335,3.2857142857142856,3.0,2.7777777777777777,2.6,5.319774431307852,4.956477243632843,4.750939756662008,4.472135954999532,4.236088342380345,4.0331955899348095,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,7.0,7.0,8.0,7.0,-4.0,7.0,8.0,7.0,7.0,7.0,1.0,2,5,1.0
4,2.8,4.333333333333333,3.857142857142857,3.375,3.111111111111111,2.9,3.2710854467587196,4.760952285693514,4.525062483125894,4.40575921785495,4.196559437338794,4.012480529548138,8.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,-4.0,3.0,4.0,3.0,-8.0,3.0,4.0,3.0,3.0,3.0,3,5,8.0
0,2.6,2.3333333333333335,3.7142857142857144,3.375,3.0,2.8,3.4351128074630504,3.1411250638346155,4.644505202002857,4.40575921785495,4.272001872659491,4.077035960379199,4.0,8.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,-4.0,-8.0,-1.0,0.0,-1.0,-12.0,-1.0,0.0,-1.0,-1.0,4,5,4.0
0,2.6,2.1666666666666665,2.0,3.25,3.0,2.7,3.4351128074630504,3.2506409624334083,3.0000000000005467,4.4960299948160145,4.272001872659491,4.137900702315746,0.0,4.0,8.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,-4.0,-8.0,-1.0,0.0,-1.0,-12.0,-1.0,0.0,-1.0,5,5,0.0
1,2.6,2.3333333333333335,2.0,1.875,3.0,2.8,3.4351128074630504,3.1411250638346155,3.0000000000005467,2.7998724460741578,4.272001872659491,4.077035960379199,0.0,0.0,4.0,8.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,-3.0,-7.0,0.0,1.0,0.0,-11.0,0.0,1.0,6,5,0.0
0,1.0,2.1666666666666665,2.0,1.75,1.6666666666666667,2.7,1.7320508075678926,3.2506409624334083,3.0000000000005467,2.8660575211054797,2.6925824035684243,4.137900702315746,1.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,12.0,1.0,-1.0,0.0,0.0,-4.0,-8.0,-1.0,0.0,-1.0,-12.0,-1.0,0,5,1.0
0,0.2,0.8333333333333334,1.8571428571428572,1.75,1.5555555555555556,1.5,0.44721359549609396,1.6020819787544616,3.0783421635993906,2.8660575211054797,2.7436796055268737,2.592724864351259,0.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,12.0,0.0,-1.0,0.0,0.0,-4.0,-8.0,-1.0,0.0,-1.0,-12.0,1,5,0.0
7,1.6,1.3333333333333333,1.7142857142857142,2.5,2.3333333333333335,2.1,3.0495901363948277,2.804757862392025,2.7516228977517785,3.3806170189140032,3.2015621187174013,3.1073389830461906,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,7.0,7.0,6.0,7.0,7.0,3.0,-1.0,6.0,7.0,6.0,2,5,0.0
4,2.4,2.0,1.7142857142857142,2.0,2.6666666666666665,2.5,3.049590136394835,2.8982753492350075,2.7516228977517785,2.672612419124164,3.201562118717397,3.0641293851421865,7.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,-3.0,4.0,4.0,3.0,4.0,4.0,0.0,-4.0,3.0,4.0,3,5,7.0
0,2.2,2.0,1.7142857142857142,1.5,1.7777777777777777,2.4,3.193743884533739,2.8982753492350075,2.7516228977517785,2.618614682831827,2.587362449377889,3.134042472945313,4.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,-4.0,-7.0,0.0,0.0,-1.0,0.0,0.0,-4.0,-8.0,-1.0,4,5,4.0
1,2.4,2.0,1.8571428571428572,1.625,1.4444444444444444,1.7,3.049590136394835,2.8982753492350075,2.672612419124862,2.5599944196366917,2.4551533104439955,2.451756739791721,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,-3.0,-6.0,1.0,1.0,0.0,1.0,1.0,-3.0,-7.0,5,5,0.0
0,2.4,2.0,1.7142857142857142,1.625,1.4444444444444444,1.3,3.049590136394835,2.8982753492350075,2.7516228977517785,2.5599944196366917,2.4551533104439955,2.3593784492254986,1.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,-1.0,0.0,-4.0,-7.0,0.0,0.0,-1.0,0.0,0.0,-4.0,6,5,1.0
1,1.2,2.1666666666666665,1.8571428571428572,1.625,1.5555555555555556,1.4,1.6431676725144637,2.7868739954741395,2.672612419124862,2.5599944196366917,2.4037008503106416,2.3190036174574677,0.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-3.0,-6.0,1.0,1.0,0.0,1.0,1.0,0,5,0.0
2,0.8,1.3333333333333333,2.142857142857143,1.875,1.6666666666666667,1.6,0.8366600265320298,1.5055453054125867,2.5448360411220476,2.47487373415283,2.3979157616576763,2.270584848790853,1.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,-2.0,-5.0,2.0,2.0,1.0,2.0,1,5,1.0
2,1.2,1.0,1.4285714285714286,2.125,1.8888888888888888,1.7,0.8366600265320433,0.8944271909905057,1.3972762620127483,2.3566016694747125,2.3154073315763264,2.26323269290306,2.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,-2.0,-5.0,2.0,2.0,1.0,2,5,2.0
1,1.2,1.1666666666666667,1.0,1.375,2.0,1.8,0.8366600265320433,0.7527726526979153,0.816496580929826,1.3024701806291559,2.236067977501195,2.2010098692299067,2.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-3.0,-6.0,1.0,1.0,3,5,2.0
0,1.2,1.0,1.0,0.875,1.2222222222222223,1.8,0.8366600265320433,0.8944271909905057,0.816496580929826,0.8345229603960258,1.3017082793202148,2.2010098692299067,1.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,-4.0,-7.0,0.0,4,5,1.0
3,1.6,1.5,1.2857142857142858,1.25,1.1111111111111112,1.4,1.1401754250976566,1.0488088481621594,1.1126972805298958,1.035098339013326,1.0540925533924763,1.3498971154222332,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,-1.0,-4.0,5,5,0.0
1,1.4,1.5,1.4285714285714286,1.25,1.2222222222222223,1.1,1.1401754250976517,1.0488088481621594,0.9759000729502579,1.035098339013326,0.9718253158108171,0.9944289260132971,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,-2.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-3.0,6,5,3.0
0,1.0,1.1666666666666667,1.2857142857142858,1.25,1.1111111111111112,1.1,1.224744871390196,1.1690451944428222,1.1126972805298958,1.035098339013326,1.0540925533924763,0.9944289260132971,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,-3.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,0,5,1.0
0,0.8,0.8333333333333334,1.0,1.125,1.1111111111111112,1.0,1.303840481039217,1.1690451944428026,1.1547005383807365,1.1259916264594145,1.0540925533924763,1.0540925533909205,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,-3.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,1,5,0.0
0,0.8,0.6666666666666666,0.7142857142857143,0.875,1.0,1.0,1.303840481039217,1.211060141632028,1.1126972805299336,1.1259916264594148,1.118033988752743,1.0540925533909205,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,2,5,0.0
0,0.2,0.6666666666666666,0.5714285714285714,0.625,0.7777777777777778,0.9,0.4472135954960924,1.211060141632028,1.1338934190292218,1.0606601717796214,1.0929064207199224,1.1005049346160152,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-1.0,-2.0,-2.0,-1.0,3,5,0.0
1,0.2,0.3333333333333333,0.7142857142857143,0.625,0.6666666666666666,0.8,0.4472135954960924,0.5163977794779349,1.1126972805299336,1.0606601717796214,1.0000000000031983,1.032795558990144,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,-1.0,-1.0,4,5,0.0
2,0.6,0.5,0.5714285714285714,0.875,0.7777777777777778,0.8,0.8944271909979958,0.8366600265239746,0.7867957924716626,1.1259916264594148,1.0929064207199224,1.032795558990144,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,1.0,0.0,5,5,1.0
1,0.8,0.6666666666666666,0.5714285714285714,0.625,0.8888888888888888,0.8,0.8366600265320298,0.8164965809173896,0.7867957924716626,0.7440238091425599,1.0540925533924852,1.032795558990144,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,6,5,2.0
0,0.8,0.6666666666666666,0.5714285714285714,0.5,0.5555555555555556,0.8,0.8366600265320298,0.8164965809173896,0.7867957924716626,0.7559289460181742,0.7264831572611882,1.032795558990144,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0,5,1.0
7,2.2,1.8333333333333333,1.5714285714285714,1.375,1.2222222222222223,1.2,2.774887385101719,2.6394443859740533,2.5071326821127022,2.3867192066575713,2.2791323885309502,2.149935399546992,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,4.0,1,5,0.0
0,2.0,1.8333333333333333,1.5714285714285714,1.375,1.2222222222222223,1.1,2.915475947422075,2.6394443859740533,2.5071326821127022,2.3867192066575713,2.2791323885309502,2.1832697191757453,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2,5,7.0
1,1.8,1.8333333333333333,1.7142857142857142,1.5,1.3333333333333333,1.2,2.9495762407499546,2.6394443859740533,2.429971585176508,2.3299294900427787,2.2360679775012073,2.149935399546992,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,3,5,0.0
