item_id,store_id,date_id,cnt,item_id_without_store,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,CASHBACK_STORE_1,CASHBACK_STORE_2,CASHBACK_STORE_3
STORE_1_064,STORE_1,524,0,064,2012-07-05,11223,Thursday,6,7,2012,,,,,1,1,1
STORE_1_064,STORE_1,525,0,064,2012-07-06,11223,Friday,7,7,2012,,,,,1,1,1
STORE_1_064,STORE_1,526,0,064,2012-07-07,11224,Saturday,1,7,2012,,,,,0,1,1
STORE_1_064,STORE_1,527,1,064,2012-07-08,11224,Sunday,2,7,2012,,,,,1,1,0
STORE_1_064,STORE_1,528,2,064,2012-07-09,11224,Monday,3,7,2012,,,,,1,1,1
STORE_1_064,STORE_1,529,0,064,2012-07-10,11224,Tuesday,4,7,2012,,,,,0,1,0
STORE_1_064,STORE_1,530,0,064,2012-07-11,11224,Wednesday,5,7,2012,,,,,1,0,1
STORE_1_064,STORE_1,531,1,064,2012-07-12,11224,Thursday,6,7,2012,,,,,1,0,1
STORE_1_064,STORE_1,532,1,064,2012-07-13,11224,Friday,7,7,2012,,,,,0,0,1
STORE_1_064,STORE_1,533,0,064,2012-07-14,11225,Saturday,1,7,2012,,,,,1,0,0
STORE_1_064,STORE_1,534,1,064,2012-07-15,11225,Sunday,2,7,2012,,,,,1,0,1
STORE_1_064,STORE_1,535,2,064,2012-07-16,11225,Monday,3,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,536,0,064,2012-07-17,11225,Tuesday,4,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,537,0,064,2012-07-18,11225,Wednesday,5,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,538,0,064,2012-07-19,11225,Thursday,6,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,539,1,064,2012-07-20,11225,Friday,7,7,2012,Ramadan starts,Religious,,,0,0,0
STORE_1_064,STORE_1,540,0,064,2012-07-21,11226,Saturday,1,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,541,0,064,2012-07-22,11226,Sunday,2,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,542,0,064,2012-07-23,11226,Monday,3,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,543,0,064,2012-07-24,11226,Tuesday,4,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,544,0,064,2012-07-25,11226,Wednesday,5,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,545,0,064,2012-07-26,11226,Thursday,6,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,546,1,064,2012-07-27,11226,Friday,7,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,547,0,064,2012-07-28,11227,Saturday,1,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,548,0,064,2012-07-29,11227,Sunday,2,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,549,0,064,2012-07-30,11227,Monday,3,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,550,0,064,2012-07-31,11227,Tuesday,4,7,2012,,,,,0,0,0
STORE_1_064,STORE_1,551,0,064,2012-08-01,11227,Wednesday,5,8,2012,,,,,0,1,1
STORE_1_064,STORE_1,552,0,064,2012-08-02,11227,Thursday,6,8,2012,,,,,1,1,0
STORE_1_064,STORE_1,553,0,064,2012-08-03,11227,Friday,7,8,2012,,,,,1,1,1
STORE_1_064,STORE_1,554,0,064,2012-08-04,11228,Saturday,1,8,2012,,,,,0,1,0
STORE_1_064,STORE_1,555,0,064,2012-08-05,11228,Sunday,2,8,2012,,,,,1,1,1
STORE_1_064,STORE_1,556,0,064,2012-08-06,11228,Monday,3,8,2012,,,,,1,1,1
STORE_1_064,STORE_1,557,0,064,2012-08-07,11228,Tuesday,4,8,2012,,,,,0,1,1
STORE_1_064,STORE_1,558,0,064,2012-08-08,11228,Wednesday,5,8,2012,,,,,1,1,0
STORE_1_064,STORE_1,559,0,064,2012-08-09,11228,Thursday,6,8,2012,,,,,1,1,1
STORE_1_064,STORE_1,560,0,064,2012-08-10,11228,Friday,7,8,2012,,,,,0,1,0
STORE_1_064,STORE_1,561,0,064,2012-08-11,11229,Saturday,1,8,2012,,,,,1,0,1
STORE_1_064,STORE_1,562,1,064,2012-08-12,11229,Sunday,2,8,2012,,,,,1,0,1
STORE_1_064,STORE_1,563,0,064,2012-08-13,11229,Monday,3,8,2012,,,,,0,0,1
STORE_1_064,STORE_1,564,0,064,2012-08-14,11229,Tuesday,4,8,2012,,,,,1,0,0
STORE_1_064,STORE_1,565,1,064,2012-08-15,11229,Wednesday,5,8,2012,,,,,1,0,1
STORE_1_064,STORE_1,566,0,064,2012-08-16,11229,Thursday,6,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,567,0,064,2012-08-17,11229,Friday,7,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,568,0,064,2012-08-18,11230,Saturday,1,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,569,0,064,2012-08-19,11230,Sunday,2,8,2012,Eid al-Fitr,Religious,,,0,0,0
STORE_1_064,STORE_1,570,1,064,2012-08-20,11230,Monday,3,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,571,0,064,2012-08-21,11230,Tuesday,4,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,572,0,064,2012-08-22,11230,Wednesday,5,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,573,0,064,2012-08-23,11230,Thursday,6,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,574,0,064,2012-08-24,11230,Friday,7,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,575,1,064,2012-08-25,11231,Saturday,1,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,576,0,064,2012-08-26,11231,Sunday,2,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,577,0,064,2012-08-27,11231,Monday,3,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,578,0,064,2012-08-28,11231,Tuesday,4,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,579,0,064,2012-08-29,11231,Wednesday,5,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,580,0,064,2012-08-30,11231,Thursday,6,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,581,0,064,2012-08-31,11231,Friday,7,8,2012,,,,,0,0,0
STORE_1_064,STORE_1,582,2,064,2012-09-01,11232,Saturday,1,9,2012,,,,,0,1,1
STORE_1_064,STORE_1,583,0,064,2012-09-02,11232,Sunday,2,9,2012,,,,,1,1,0
STORE_1_064,STORE_1,584,0,064,2012-09-03,11232,Monday,3,9,2012,LaborDay,National,,,1,1,1
STORE_1_064,STORE_1,585,1,064,2012-09-04,11232,Tuesday,4,9,2012,,,,,0,1,0
STORE_1_064,STORE_1,586,0,064,2012-09-05,11232,Wednesday,5,9,2012,,,,,1,1,1
STORE_1_064,STORE_1,587,0,064,2012-09-06,11232,Thursday,6,9,2012,,,,,1,1,1
STORE_1_064,STORE_1,588,0,064,2012-09-07,11232,Friday,7,9,2012,,,,,0,1,1
STORE_1_064,STORE_1,589,1,064,2012-09-08,11233,Saturday,1,9,2012,,,,,1,1,0
STORE_1_064,STORE_1,590,0,064,2012-09-09,11233,Sunday,2,9,2012,,,,,1,1,1
STORE_1_064,STORE_1,591,0,064,2012-09-10,11233,Monday,3,9,2012,,,,,0,1,0
STORE_1_064,STORE_1,592,0,064,2012-09-11,11233,Tuesday,4,9,2012,,,,,1,0,1
STORE_1_064,STORE_1,593,0,064,2012-09-12,11233,Wednesday,5,9,2012,,,,,1,0,1
STORE_1_064,STORE_1,594,0,064,2012-09-13,11233,Thursday,6,9,2012,,,,,0,0,1
STORE_1_064,STORE_1,595,0,064,2012-09-14,11233,Friday,7,9,2012,,,,,1,0,0
STORE_1_064,STORE_1,596,0,064,2012-09-15,11234,Saturday,1,9,2012,,,,,1,0,1
STORE_1_064,STORE_1,597,0,064,2012-09-16,11234,Sunday,2,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,598,1,064,2012-09-17,11234,Monday,3,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,599,0,064,2012-09-18,11234,Tuesday,4,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,600,0,064,2012-09-19,11234,Wednesday,5,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,601,0,064,2012-09-20,11234,Thursday,6,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,602,1,064,2012-09-21,11234,Friday,7,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,603,0,064,2012-09-22,11235,Saturday,1,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,604,0,064,2012-09-23,11235,Sunday,2,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,605,1,064,2012-09-24,11235,Monday,3,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,606,0,064,2012-09-25,11235,Tuesday,4,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,607,1,064,2012-09-26,11235,Wednesday,5,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,608,0,064,2012-09-27,11235,Thursday,6,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,609,1,064,2012-09-28,11235,Friday,7,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,610,1,064,2012-09-29,11236,Saturday,1,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,611,0,064,2012-09-30,11236,Sunday,2,9,2012,,,,,0,0,0
STORE_1_064,STORE_1,612,0,064,2012-10-01,11236,Monday,3,10,2012,,,,,0,1,1
STORE_1_064,STORE_1,613,0,064,2012-10-02,11236,Tuesday,4,10,2012,,,,,1,1,0
STORE_1_064,STORE_1,614,0,064,2012-10-03,11236,Wednesday,5,10,2012,,,,,1,1,1
STORE_1_064,STORE_1,615,0,064,2012-10-04,11236,Thursday,6,10,2012,,,,,0,1,0
STORE_1_064,STORE_1,616,0,064,2012-10-05,11236,Friday,7,10,2012,,,,,1,1,1
STORE_1_064,STORE_1,617,1,064,2012-10-06,11237,Saturday,1,10,2012,,,,,1,1,1
STORE_1_064,STORE_1,618,1,064,2012-10-07,11237,Sunday,2,10,2012,,,,,0,1,1
STORE_1_064,STORE_1,619,3,064,2012-10-08,11237,Monday,3,10,2012,ColumbusDay,National,,,1,1,0
STORE_1_064,STORE_1,620,1,064,2012-10-09,11237,Tuesday,4,10,2012,,,,,1,1,1
STORE_1_064,STORE_1,621,0,064,2012-10-10,11237,Wednesday,5,10,2012,,,,,0,1,0
STORE_1_064,STORE_1,622,0,064,2012-10-11,11237,Thursday,6,10,2012,,,,,1,0,1
STORE_1_064,STORE_1,623,0,064,2012-10-12,11237,Friday,7,10,2012,,,,,1,0,1
STORE_1_064,STORE_1,624,1,064,2012-10-13,11238,Saturday,1,10,2012,,,,,0,0,1
STORE_1_064,STORE_1,625,2,064,2012-10-14,11238,Sunday,2,10,2012,,,,,1,0,0
STORE_1_064,STORE_1,626,1,064,2012-10-15,11238,Monday,3,10,2012,,,,,1,0,1
STORE_1_064,STORE_1,627,1,064,2012-10-16,11238,Tuesday,4,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,628,2,064,2012-10-17,11238,Wednesday,5,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,629,0,064,2012-10-18,11238,Thursday,6,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,630,0,064,2012-10-19,11238,Friday,7,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,631,3,064,2012-10-20,11239,Saturday,1,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,632,0,064,2012-10-21,11239,Sunday,2,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,633,0,064,2012-10-22,11239,Monday,3,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,634,0,064,2012-10-23,11239,Tuesday,4,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,635,0,064,2012-10-24,11239,Wednesday,5,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,636,0,064,2012-10-25,11239,Thursday,6,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,637,1,064,2012-10-26,11239,Friday,7,10,2012,EidAlAdha,Religious,,,0,0,0
STORE_1_064,STORE_1,638,0,064,2012-10-27,11240,Saturday,1,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,639,0,064,2012-10-28,11240,Sunday,2,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,640,0,064,2012-10-29,11240,Monday,3,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,641,0,064,2012-10-30,11240,Tuesday,4,10,2012,,,,,0,0,0
STORE_1_064,STORE_1,642,2,064,2012-10-31,11240,Wednesday,5,10,2012,Halloween,Cultural,,,0,0,0
STORE_1_064,STORE_1,643,0,064,2012-11-01,11240,Thursday,6,11,2012,,,,,0,1,1
STORE_1_064,STORE_1,644,0,064,2012-11-02,11240,Friday,7,11,2012,,,,,1,1,0
STORE_1_064,STORE_1,645,1,064,2012-11-03,11241,Saturday,1,11,2012,,,,,1,1,1
STORE_1_064,STORE_1,646,0,064,2012-11-04,11241,Sunday,2,11,2012,,,,,0,1,0
STORE_1_064,STORE_1,647,0,064,2012-11-05,11241,Monday,3,11,2012,,,,,1,1,1
STORE_1_064,STORE_1,648,1,064,2012-11-06,11241,Tuesday,4,11,2012,,,,,1,1,1
STORE_1_064,STORE_1,649,0,064,2012-11-07,11241,Wednesday,5,11,2012,,,,,0,1,1
STORE_1_064,STORE_1,650,0,064,2012-11-08,11241,Thursday,6,11,2012,,,,,1,1,0
STORE_1_064,STORE_1,651,1,064,2012-11-09,11241,Friday,7,11,2012,,,,,1,1,1
STORE_1_064,STORE_1,652,0,064,2012-11-10,11242,Saturday,1,11,2012,,,,,0,1,0
STORE_1_064,STORE_1,653,0,064,2012-11-11,11242,Sunday,2,11,2012,VeteransDay,National,,,1,0,1
STORE_1_064,STORE_1,654,1,064,2012-11-12,11242,Monday,3,11,2012,,,,,1,0,1
STORE_1_064,STORE_1,655,1,064,2012-11-13,11242,Tuesday,4,11,2012,,,,,0,0,1
STORE_1_064,STORE_1,656,0,064,2012-11-14,11242,Wednesday,5,11,2012,,,,,1,0,0
STORE_1_064,STORE_1,657,0,064,2012-11-15,11242,Thursday,6,11,2012,,,,,1,0,1
STORE_1_064,STORE_1,658,1,064,2012-11-16,11242,Friday,7,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,659,2,064,2012-11-17,11243,Saturday,1,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,660,0,064,2012-11-18,11243,Sunday,2,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,661,0,064,2012-11-19,11243,Monday,3,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,662,0,064,2012-11-20,11243,Tuesday,4,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,663,0,064,2012-11-21,11243,Wednesday,5,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,664,1,064,2012-11-22,11243,Thursday,6,11,2012,Thanksgiving,National,,,0,0,0
STORE_1_064,STORE_1,665,0,064,2012-11-23,11243,Friday,7,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,666,0,064,2012-11-24,11244,Saturday,1,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,667,0,064,2012-11-25,11244,Sunday,2,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,668,0,064,2012-11-26,11244,Monday,3,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,669,0,064,2012-11-27,11244,Tuesday,4,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,670,1,064,2012-11-28,11244,Wednesday,5,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,671,1,064,2012-11-29,11244,Thursday,6,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,672,0,064,2012-11-30,11244,Friday,7,11,2012,,,,,0,0,0
STORE_1_064,STORE_1,673,0,064,2012-12-01,11245,Saturday,1,12,2012,,,,,0,1,1
STORE_1_064,STORE_1,674,0,064,2012-12-02,11245,Sunday,2,12,2012,,,,,1,1,0
STORE_1_064,STORE_1,675,0,064,2012-12-03,11245,Monday,3,12,2012,,,,,1,1,1
STORE_1_064,STORE_1,676,1,064,2012-12-04,11245,Tuesday,4,12,2012,,,,,0,1,0
STORE_1_064,STORE_1,677,0,064,2012-12-05,11245,Wednesday,5,12,2012,,,,,1,1,1
STORE_1_064,STORE_1,678,0,064,2012-12-06,11245,Thursday,6,12,2012,,,,,1,1,1
STORE_1_064,STORE_1,679,0,064,2012-12-07,11245,Friday,7,12,2012,,,,,0,1,1
STORE_1_064,STORE_1,680,2,064,2012-12-08,11246,Saturday,1,12,2012,,,,,1,1,0
STORE_1_064,STORE_1,681,1,064,2012-12-09,11246,Sunday,2,12,2012,,,,,1,1,1
STORE_1_064,STORE_1,682,0,064,2012-12-10,11246,Monday,3,12,2012,,,,,0,1,0
STORE_1_064,STORE_1,683,1,064,2012-12-11,11246,Tuesday,4,12,2012,,,,,1,0,1
STORE_1_064,STORE_1,684,0,064,2012-12-12,11246,Wednesday,5,12,2012,,,,,1,0,1
STORE_1_064,STORE_1,685,0,064,2012-12-13,11246,Thursday,6,12,2012,,,,,0,0,1
STORE_1_064,STORE_1,686,0,064,2012-12-14,11246,Friday,7,12,2012,,,,,1,0,0
STORE_1_064,STORE_1,687,0,064,2012-12-15,11247,Saturday,1,12,2012,,,,,1,0,1
STORE_1_064,STORE_1,688,0,064,2012-12-16,11247,Sunday,2,12,2012,Chanukah End,Religious,,,0,0,0
STORE_1_064,STORE_1,689,1,064,2012-12-17,11247,Monday,3,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,690,0,064,2012-12-18,11247,Tuesday,4,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,691,0,064,2012-12-19,11247,Wednesday,5,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,692,0,064,2012-12-20,11247,Thursday,6,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,693,0,064,2012-12-21,11247,Friday,7,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,694,0,064,2012-12-22,11248,Saturday,1,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,695,0,064,2012-12-23,11248,Sunday,2,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,696,1,064,2012-12-24,11248,Monday,3,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,697,0,064,2012-12-25,11248,Tuesday,4,12,2012,Christmas,National,,,0,0,0
STORE_1_064,STORE_1,698,0,064,2012-12-26,11248,Wednesday,5,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,699,0,064,2012-12-27,11248,Thursday,6,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,700,0,064,2012-12-28,11248,Friday,7,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,701,0,064,2012-12-29,11249,Saturday,1,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,702,0,064,2012-12-30,11249,Sunday,2,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,703,1,064,2012-12-31,11249,Monday,3,12,2012,,,,,0,0,0
STORE_1_064,STORE_1,704,0,064,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,,,0,1,1
STORE_1_064,STORE_1,705,0,064,2013-01-02,11249,Wednesday,5,1,2013,,,,,1,1,0
STORE_1_064,STORE_1,706,0,064,2013-01-03,11249,Thursday,6,1,2013,,,,,1,1,1
STORE_1_064,STORE_1,707,0,064,2013-01-04,11249,Friday,7,1,2013,,,,,0,1,0
STORE_1_064,STORE_1,708,1,064,2013-01-05,11250,Saturday,1,1,2013,,,,,1,1,1
STORE_1_064,STORE_1,709,2,064,2013-01-06,11250,Sunday,2,1,2013,,,,,1,1,1
STORE_1_064,STORE_1,710,0,064,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,,,0,1,1
STORE_1_064,STORE_1,711,1,064,2013-01-08,11250,Tuesday,4,1,2013,,,,,1,1,0
STORE_1_064,STORE_1,712,0,064,2013-01-09,11250,Wednesday,5,1,2013,,,,,1,1,1
STORE_1_064,STORE_1,713,0,064,2013-01-10,11250,Thursday,6,1,2013,,,,,0,1,0
STORE_1_064,STORE_1,714,1,064,2013-01-11,11250,Friday,7,1,2013,,,,,1,0,1
STORE_1_064,STORE_1,715,1,064,2013-01-12,11251,Saturday,1,1,2013,,,,,1,0,1
STORE_1_064,STORE_1,716,0,064,2013-01-13,11251,Sunday,2,1,2013,,,,,0,0,1
STORE_1_064,STORE_1,717,2,064,2013-01-14,11251,Monday,3,1,2013,,,,,1,0,0
STORE_1_064,STORE_1,718,1,064,2013-01-15,11251,Tuesday,4,1,2013,,,,,1,0,1
STORE_1_064,STORE_1,719,1,064,2013-01-16,11251,Wednesday,5,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,720,0,064,2013-01-17,11251,Thursday,6,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,721,0,064,2013-01-18,11251,Friday,7,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,722,1,064,2013-01-19,11252,Saturday,1,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,723,0,064,2013-01-20,11252,Sunday,2,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,724,0,064,2013-01-21,11252,Monday,3,1,2013,MartinLutherKingDay,National,,,0,0,0
STORE_1_064,STORE_1,725,0,064,2013-01-22,11252,Tuesday,4,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,726,0,064,2013-01-23,11252,Wednesday,5,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,727,0,064,2013-01-24,11252,Thursday,6,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,728,0,064,2013-01-25,11252,Friday,7,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,729,1,064,2013-01-26,11301,Saturday,1,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,730,0,064,2013-01-27,11301,Sunday,2,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,731,0,064,2013-01-28,11301,Monday,3,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,732,0,064,2013-01-29,11301,Tuesday,4,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,733,0,064,2013-01-30,11301,Wednesday,5,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,734,0,064,2013-01-31,11301,Thursday,6,1,2013,,,,,0,0,0
STORE_1_064,STORE_1,735,0,064,2013-02-01,11301,Friday,7,2,2013,,,,,0,1,1
STORE_1_064,STORE_1,736,1,064,2013-02-02,11302,Saturday,1,2,2013,,,,,1,1,0
STORE_1_064,STORE_1,737,1,064,2013-02-03,11302,Sunday,2,2,2013,SuperBowl,Sporting,,,1,1,1
STORE_1_064,STORE_1,738,1,064,2013-02-04,11302,Monday,3,2,2013,,,,,0,1,0
STORE_1_064,STORE_1,739,0,064,2013-02-05,11302,Tuesday,4,2,2013,,,,,1,1,1
STORE_1_064,STORE_1,740,0,064,2013-02-06,11302,Wednesday,5,2,2013,,,,,1,1,1
STORE_1_064,STORE_1,741,0,064,2013-02-07,11302,Thursday,6,2,2013,,,,,0,1,1
STORE_1_064,STORE_1,742,0,064,2013-02-08,11302,Friday,7,2,2013,,,,,1,1,0
STORE_1_064,STORE_1,743,0,064,2013-02-09,11303,Saturday,1,2,2013,,,,,1,1,1
STORE_1_064,STORE_1,744,0,064,2013-02-10,11303,Sunday,2,2,2013,,,,,0,1,0
STORE_1_064,STORE_1,745,2,064,2013-02-11,11303,Monday,3,2,2013,,,,,1,0,1
STORE_1_064,STORE_1,746,3,064,2013-02-12,11303,Tuesday,4,2,2013,,,,,1,0,1
STORE_1_064,STORE_1,747,0,064,2013-02-13,11303,Wednesday,5,2,2013,LentStart,Religious,,,0,0,1
STORE_1_064,STORE_1,748,1,064,2013-02-14,11303,Thursday,6,2,2013,ValentinesDay,Cultural,,,1,0,0
STORE_1_064,STORE_1,749,0,064,2013-02-15,11303,Friday,7,2,2013,,,,,1,0,1
STORE_1_064,STORE_1,750,2,064,2013-02-16,11304,Saturday,1,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,751,0,064,2013-02-17,11304,Sunday,2,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,752,1,064,2013-02-18,11304,Monday,3,2,2013,PresidentsDay,National,,,0,0,0
STORE_1_064,STORE_1,753,0,064,2013-02-19,11304,Tuesday,4,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,754,0,064,2013-02-20,11304,Wednesday,5,2,2013,LentWeek2,Religious,,,0,0,0
STORE_1_064,STORE_1,755,1,064,2013-02-21,11304,Thursday,6,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,756,0,064,2013-02-22,11304,Friday,7,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,757,0,064,2013-02-23,11305,Saturday,1,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,758,0,064,2013-02-24,11305,Sunday,2,2,2013,Purim End,Religious,,,0,0,0
STORE_1_064,STORE_1,759,0,064,2013-02-25,11305,Monday,3,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,760,0,064,2013-02-26,11305,Tuesday,4,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,761,1,064,2013-02-27,11305,Wednesday,5,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,762,0,064,2013-02-28,11305,Thursday,6,2,2013,,,,,0,0,0
STORE_1_064,STORE_1,763,0,064,2013-03-01,11305,Friday,7,3,2013,,,,,0,1,1
STORE_1_064,STORE_1,764,2,064,2013-03-02,11306,Saturday,1,3,2013,,,,,1,1,0
STORE_1_064,STORE_1,765,1,064,2013-03-03,11306,Sunday,2,3,2013,,,,,1,1,1
STORE_1_064,STORE_1,766,0,064,2013-03-04,11306,Monday,3,3,2013,,,,,0,1,0
STORE_1_064,STORE_1,767,0,064,2013-03-05,11306,Tuesday,4,3,2013,,,,,1,1,1
STORE_1_064,STORE_1,768,2,064,2013-03-06,11306,Wednesday,5,3,2013,,,,,1,1,1
STORE_1_064,STORE_1,769,0,064,2013-03-07,11306,Thursday,6,3,2013,,,,,0,1,1
STORE_1_064,STORE_1,770,0,064,2013-03-08,11306,Friday,7,3,2013,,,,,1,1,0
STORE_1_064,STORE_1,771,0,064,2013-03-09,11307,Saturday,1,3,2013,,,,,1,1,1
STORE_1_064,STORE_1,772,0,064,2013-03-10,11307,Sunday,2,3,2013,,,,,0,1,0
STORE_1_064,STORE_1,773,0,064,2013-03-11,11307,Monday,3,3,2013,,,,,1,0,1
STORE_1_064,STORE_1,774,0,064,2013-03-12,11307,Tuesday,4,3,2013,,,,,1,0,1
STORE_1_064,STORE_1,775,0,064,2013-03-13,11307,Wednesday,5,3,2013,,,,,0,0,1
STORE_1_064,STORE_1,776,0,064,2013-03-14,11307,Thursday,6,3,2013,,,,,1,0,0
STORE_1_064,STORE_1,777,0,064,2013-03-15,11307,Friday,7,3,2013,,,,,1,0,1
STORE_1_064,STORE_1,778,2,064,2013-03-16,11308,Saturday,1,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,779,1,064,2013-03-17,11308,Sunday,2,3,2013,StPatricksDay,Cultural,,,0,0,0
STORE_1_064,STORE_1,780,0,064,2013-03-18,11308,Monday,3,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,781,0,064,2013-03-19,11308,Tuesday,4,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,782,3,064,2013-03-20,11308,Wednesday,5,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,783,0,064,2013-03-21,11308,Thursday,6,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,784,0,064,2013-03-22,11308,Friday,7,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,785,0,064,2013-03-23,11309,Saturday,1,3,2013,,,,,0,0,0
STORE_1_064,STORE_1,786,0,064,2013-03-24,11309,Sunday,2,3,2013,,,,,0,0,0
